task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
lab_thrombocytopenia,79884,19971,79763,0.05,48917,0.38672065995511706,0.854619658509658,0.8809411860907251,0.10785260094246268,0.08744313198112451,0.4255812624667553,0.9011894947591568,0.6055234628471947,0.7243468383188186,0.9768743109151048,0.6055234628471947,0.115924336,0.10062837,0.015295964
lab_thrombocytopenia,79884,19971,79763,0.06,53261,0.3322593182302571,0.8516292263821539,0.8692288916843469,0.11525225145621379,0.08954743031597517,0.37940949168285176,0.8722448979591837,0.5993969567351518,0.710527409500852,0.9678974358974359,0.5993969567351518,0.13796082,0.11942647,0.018534353
lab_anemia,82199,20550,82131,0.01,59797,0.27193142662332126,0.9631759412845824,0.941903439971905,0.05467704286855896,0.06545235357892483,0.259515173641252,0.9390616783843263,0.9928958260404012,0.9652287058352518,0.721470535873242,0.9928958260404012,0.04535202,0.043862462,0.0014895573
lab_anemia,82199,20550,82131,0.02,70729,0.13882699589679903,0.9597655573809195,0.9064174525300795,0.08348865960866271,0.0969251250111683,0.3027132544834047,0.9089451400774705,0.9699131036604122,0.9384399326643167,0.7299203762090525,0.9699131036604122,0.1063518,0.10284948,0.0035023224
lab_anemia,82199,20550,82131,0.03,76466,0.06897517380769747,0.9568522896013071,0.8908534512070724,0.09686480945488841,0.11302820218194484,0.33534940944881886,0.8968484400570131,0.9535275298871864,0.9243199129488574,0.745296545731045,0.9535275298871864,0.13895115,0.13388081,0.0050703343
lab_anemia,82199,20550,82131,0.04,79338,0.03400664791613395,0.9556703247830873,0.8852630517532583,0.10335102472582082,0.12249872852403704,0.3541043407716927,0.8916929731238118,0.9464457608293225,0.9182539041102041,0.754719962082313,0.9464457608293225,0.15483187,0.1486984,0.006133459
lab_anemia,82199,20550,82131,0.05,80754,0.016765898381853384,0.9553581330129896,0.8836218639324368,0.10627133904567283,0.12738345722271008,0.36596821190953444,0.8899111288891981,0.9434334494902005,0.9158910288537266,0.7612852132594184,0.9434334494902005,0.16271237,0.15590872,0.0068036346
lab_anemia,82199,20550,82131,0.06,81421,0.008644726108290368,0.9551869473293022,0.882978592746343,0.10763087794389208,0.12969550377968336,0.3726226351154384,0.8893271703621325,0.9418638889911296,0.9148418926407236,0.7648340287265074,0.9418638889911296,0.16643675,0.15924318,0.007193562
new_hyperlipidemia,1860,466,2116,0.01,1313,0.3794896030245747,0.583003746877602,0.9116527037319117,0.08197966667933292,0.060559133537289575,0.8675328890482584,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.9933388842631141,0.03571428571428571,0.11213908,0.10803497,0.0041041113
new_hyperlipidemia,1860,466,2116,0.02,1845,0.12807183364839314,0.6295621669027862,0.781029810298103,0.10101424234259264,0.06103915263643756,0.5833920871510225,0.18597560975609756,0.30808080808080807,0.23193916349809887,0.8378870673952641,0.30808080808080807,0.19631606,0.18920706,0.0071090036
new_hyperlipidemia,1860,466,2116,0.03,2085,0.01465028355387521,0.6551732349604691,0.717505995203837,0.11146127762314198,0.06928766945854938,0.46019077301025385,0.20282186948853614,0.45634920634920634,0.28083028083028083,0.7534097108565194,0.45634920634920634,0.24255596,0.23351952,0.009036456
new_hyperlipidemia,1860,466,2116,0.04,2116,0.0,0.6560233976685775,0.7098298676748582,0.11249917992532515,0.07148856093617603,0.46019077301025385,0.20234113712374582,0.4689922480620155,0.2827102803738318,0.7432723358449946,0.4689922480620155,0.2485087,0.23912995,0.009378778
new_hyperlipidemia,1860,466,2116,0.05,2116,0.0,0.6560233976685775,0.7098298676748582,0.11249917992532515,0.07148856093617603,0.46019077301025385,0.20234113712374582,0.4689922480620155,0.2827102803738318,0.7432723358449946,0.4689922480620155,0.2485087,0.23912995,0.009378778
new_hyperlipidemia,1860,466,2116,0.06,2116,0.0,0.6560233976685775,0.7098298676748582,0.11249917992532515,0.07148856093617603,0.46019077301025385,0.20234113712374582,0.4689922480620155,0.2827102803738318,0.7432723358449946,0.4689922480620155,0.2485087,0.23912995,0.009378778
new_acutemi,2786,697,3354,0.01,3087,0.07960644007155637,0.6405763396019621,0.7968901846452867,0.04819855149450412,0.03173127991503638,0.8892781734466553,0.09137931034482759,0.3464052287581699,0.1446111869031378,0.8203817314246762,0.3464052287581699,0.10520316,0.102404326,0.0027988208
new_acutemi,2786,697,3354,0.02,3347,0.0020870602265951055,0.6661648919332135,0.7454436809082761,0.05433214297211359,0.03617784912492897,0.8892781734466553,0.10476190476190476,0.46808510638297873,0.17120622568093385,0.7619499841722064,0.46808510638297873,0.13602422,0.13242751,0.0035967147
new_acutemi,2786,697,3354,0.03,3354,0.0,0.6665780653142421,0.7441860465116279,0.05467468038953561,0.03654470933144763,0.8892781734466553,0.1050767414403778,0.4708994708994709,0.1718146718146718,0.7605055292259084,0.4708994708994709,0.13703866,0.13340335,0.0036353308
