task_name,n_train,n_val,n_test,e_v_threshold,n_keep,abstain_rate,roc_auc,accuracy,brier_score,ece,mce,precision,recall,f1_score,specificity,sensitivity,predictive_entropy_mean,aleatoric_entropy_mean,epistemic_uncertainty_mean
new_hyperlipidemia,3009,753,680,0.02,518,0.2382352941176471,0.5609612865338574,0.8416988416988417,0.08007429348605713,0.045410022772417104,0.6395362615585327,0.19298245614035087,0.23404255319148937,0.21153846153846154,0.9023354564755839,0.23404255319148937,0.21809669,0.2093831,0.008713596
new_hyperlipidemia,3009,753,680,0.03,628,0.07647058823529407,0.5903909723013793,0.7277070063694268,0.09069068425194367,0.05569267064143138,0.43597726821899413,0.16149068322981366,0.41935483870967744,0.23318385650224216,0.7614840989399293,0.41935483870967744,0.27140242,0.25997183,0.011430598
new_hyperlipidemia,3009,753,680,0.04,672,0.0117647058823529,0.6150694444444444,0.6949404761904762,0.09867689612723754,0.060802625580912546,0.486182621547154,0.17560975609756097,0.5,0.259927797833935,0.7183333333333334,0.5,0.2947625,0.2818649,0.012897602
new_hyperlipidemia,3009,753,680,0.05,680,0.0,0.6146103676288055,0.6882352941176471,0.09997499519608377,0.06420176432413213,0.486182621547154,0.17370892018779344,0.5068493150684932,0.25874125874125875,0.7100494233937397,0.5068493150684932,0.2992569,0.28600687,0.013250007
new_hyperlipidemia,3009,753,680,0.06,680,0.0,0.6146103676288055,0.6882352941176471,0.09997499519608377,0.06420176432413213,0.486182621547154,0.17370892018779344,0.5068493150684932,0.25874125874125875,0.7100494233937397,0.5068493150684932,0.2992569,0.28600687,0.013250007
new_acutemi,4424,1107,1306,0.01,1239,0.05130168453292494,0.7197207215898129,0.7602905569007264,0.05200591183257409,0.028925703334846842,0.4921796917915344,0.11824324324324324,0.49295774647887325,0.1907356948228883,0.776541095890411,0.49295774647887325,0.11167266,0.108946845,0.0027258142
new_acutemi,4424,1107,1306,0.02,1301,0.003828483920367498,0.7500834353098232,0.7378939277478862,0.0608612459144631,0.03461189259940345,0.4921796917915344,0.14804469273743018,0.5955056179775281,0.2371364653243848,0.7483498349834984,0.5955056179775281,0.12758845,0.12434419,0.0032442526
new_acutemi,4424,1107,1306,0.03,1306,0.0,0.7472694875038084,0.7350689127105666,0.061015404422367615,0.0350735093057612,0.4921796917915344,0.14600550964187328,0.5955056179775281,0.2345132743362832,0.7452752670501233,0.5955056179775281,0.12930442,0.12599029,0.003314154
new_acutemi,4424,1107,1306,0.04,1306,0.0,0.7472694875038084,0.7350689127105666,0.061015404422367615,0.0350735093057612,0.4921796917915344,0.14600550964187328,0.5955056179775281,0.2345132743362832,0.7452752670501233,0.5955056179775281,0.12930442,0.12599029,0.003314154
new_acutemi,4424,1107,1306,0.05,1306,0.0,0.7472694875038084,0.7350689127105666,0.061015404422367615,0.0350735093057612,0.4921796917915344,0.14600550964187328,0.5955056179775281,0.2345132743362832,0.7452752670501233,0.5955056179775281,0.12930442,0.12599029,0.003314154
new_acutemi,4424,1107,1306,0.06,1306,0.0,0.7472694875038084,0.7350689127105666,0.061015404422367615,0.0350735093057612,0.4921796917915344,0.14600550964187328,0.5955056179775281,0.2345132743362832,0.7452752670501233,0.5955056179775281,0.12930442,0.12599029,0.003314154
guo_los,4525,1132,1338,0.01,827,0.38191330343796714,0.898722245496439,0.8706166868198307,0.09069947061468545,0.020332100890135384,0.13896509579249788,0.6864864864864865,0.7215909090909091,0.703601108033241,0.9109062980030722,0.7215909090909091,0.27578884,0.27062187,0.0051669767
guo_los,4525,1132,1338,0.02,1276,0.046337817638266054,0.8367777899490025,0.7656739811912225,0.14561024686970736,0.04492405141035219,0.1590332856049409,0.563169164882227,0.7346368715083799,0.6375757575757576,0.7777777777777778,0.7346368715083799,0.38282308,0.37451985,0.008303211
guo_los,4525,1132,1338,0.03,1338,0.0,0.8251600206460444,0.7443946188340808,0.15070533582050144,0.049236149353118576,0.17463237360904094,0.5334608030592735,0.7400530503978779,0.62,0.7460978147762747,0.7400530503978779,0.39547005,0.3864905,0.008979605
guo_los,4525,1132,1338,0.04,1338,0.0,0.8251600206460444,0.7443946188340808,0.15070533582050144,0.049236149353118576,0.17463237360904094,0.5334608030592735,0.7400530503978779,0.62,0.7460978147762747,0.7400530503978779,0.39547005,0.3864905,0.008979605
guo_los,4525,1132,1338,0.05,1338,0.0,0.8251600206460444,0.7443946188340808,0.15070533582050144,0.049236149353118576,0.17463237360904094,0.5334608030592735,0.7400530503978779,0.62,0.7460978147762747,0.7400530503978779,0.39547005,0.3864905,0.008979605
guo_los,4525,1132,1338,0.06,1338,0.0,0.8251600206460444,0.7443946188340808,0.15070533582050144,0.049236149353118576,0.17463237360904094,0.5334608030592735,0.7400530503978779,0.62,0.7460978147762747,0.7400530503978779,0.39547005,0.3864905,0.008979605
guo_icu,4140,1035,1316,0.01,1119,0.14969604863221886,0.8187307297019527,0.8596961572832886,0.018986382432105348,0.04481833049290088,0.8641363143920898,0.012987012987012988,0.2857142857142857,0.024844720496894408,0.8633093525179856,0.2857142857142857,0.1349894,0.13169535,0.0032940214
guo_icu,4140,1035,1316,0.02,1288,0.021276595744680882,0.8043818466353677,0.7562111801242236,0.029081394222035543,0.07001424076394265,0.8512963567461286,0.01592356687898089,0.5,0.030864197530864196,0.7582159624413145,0.5,0.18373121,0.17909619,0.0046350113
guo_icu,4140,1035,1316,0.03,1315,0.0007598784194529085,0.8090490797546012,0.7414448669201521,0.03167158699383846,0.07541840720086043,0.8512963567461286,0.017595307917888565,0.5454545454545454,0.03409090909090909,0.7430981595092024,0.5454545454545454,0.19294363,0.18790847,0.0050351815
