task_name,threshold_mean_label,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
new_acutemi,0.0681470137825421,0.5,1306,1200,0.794289594218243,0.7555753791257805,0.19775096248834398,0.4430379746835443,0.8983050847457628,0.5569620253164557,0.1016949152542373,0.11235955056179775,0.07888249794576828,0.08116385911179173,10,96
new_acutemi,0.0681470137825421,0.6,1306,1174,0.8058953033268101,0.7489828673808367,0.24515062827176792,0.4246575342465753,0.9037238873751136,0.5753424657534246,0.09627611262488647,0.1797752808988764,0.09531635168447,0.10107197549770292,16,116
new_acutemi,0.0681470137825421,0.7,1306,1133,0.8186020174352762,0.7512803748501689,0.2989022555002631,0.43478260869565216,0.9154135338345865,0.5652173913043478,0.08458646616541353,0.2247191011235955,0.1257189811010682,0.1324655436447167,20,153
new_acutemi,0.0681470137825421,0.8,1306,1090,0.8337769632441709,0.7532307692307694,0.36525624809579643,0.4153846153846154,0.9219512195121952,0.5846153846153846,0.07804878048780488,0.2696629213483146,0.15776499589153656,0.16539050535987748,24,192
new_acutemi,0.0681470137825421,0.9,1306,1009,0.856264201875929,0.7501619973318087,0.45961241956182547,0.4,0.9266247379454927,0.6,0.07337526205450734,0.38202247191011235,0.2161051766639277,0.22741194486983154,34,263
new_acutemi,0.0681470137825421,0.95,1306,946,0.8734006734006734,0.752303597024094,0.5338509689510954,0.3877551020408163,0.9319955406911928,0.6122448979591837,0.06800445930880714,0.449438202247191,0.2629416598192276,0.27565084226646247,40,320
guo_los,0.28176382660687593,0.0,1338,1338,0.8251600206460445,0.8251600206460444,0.0,0.7453580901856764,0.7419354838709677,0.2546419098143236,0.25806451612903225,0.0,0.0,0.0,0,0
guo_los,0.28176382660687593,0.5,1338,1234,0.8580189349258598,0.8388615667527232,0.10613115758617929,0.7580174927113703,0.7609427609427609,0.24198250728862974,0.23905723905723905,0.09018567639257294,0.07284079084287201,0.07772795216741404,34,70
guo_los,0.28176382660687593,0.6,1338,1202,0.8654096973475763,0.8436023074784542,0.13233065689199744,0.7666666666666667,0.7626146788990825,0.23333333333333334,0.23738532110091742,0.1246684350132626,0.09261186264308012,0.10164424514200299,47,89
guo_los,0.28176382660687593,0.7,1338,1172,0.8740849243031569,0.8482317764718013,0.16334664653585318,0.7767295597484277,0.765807962529274,0.22327044025157233,0.234192037470726,0.15649867374005305,0.1113423517169615,0.12406576980568013,59,107
guo_los,0.28176382660687593,0.8,1338,1129,0.884589442663097,0.8544258373205741,0.20201657755929528,0.7927631578947368,0.7806060606060606,0.20723684210526316,0.2193939393939394,0.19363395225464192,0.14151925078043703,0.156203288490284,73,136
guo_los,0.28176382660687593,0.9,1338,1060,0.8989719772478213,0.8623187430156315,0.2594970424817208,0.8027681660899654,0.7937743190661478,0.1972318339100346,0.20622568093385213,0.23342175066312998,0.19771071800208118,0.2077727952167414,88,190
guo_los,0.28176382660687593,0.95,1338,1021,0.9104929167629966,0.867556577772602,0.3075460188740177,0.8158844765342961,0.8051075268817204,0.18411552346570398,0.19489247311827956,0.26525198938992045,0.22580645161290322,0.23692077727952168,100,217
guo_icu,0.008358662613981762,0.0,1316,1316,0.808707767328457,0.808707767328457,0.0,1.0,0.3103448275862069,0.0,0.6896551724137931,0.0,0.0,0.0,0,0
