task_name,remove_rate,abstention_rate,n_remaining,tpr,tnr,fpr,fnr,method
lab_hypoglycemia,0.3,0.3000030660268891,91323,0.007662835249042145,0.9982158786797503,0.001784121320249777,0.9923371647509579,entropy
lab_hypoglycemia,0.4,0.40000153301344454,78277,0.005449591280653951,0.9986522911051213,0.0013477088948787063,0.9945504087193461,entropy
lab_hypoglycemia,0.5,0.5,65231,0.007692307692307693,0.9983838943528651,0.0016161056471348755,0.9923076923076923,entropy
guo_readmission,0.0,0.0,3450,0.6,0.8127868852459016,0.18721311475409835,0.4,entropy
guo_readmission,0.05,0.0501449275362319,3277,0.5252225519287834,0.8431972789115646,0.15680272108843538,0.47477744807121663,entropy
guo_readmission,0.1,0.09999999999999998,3105,0.43661971830985913,0.8780574264445232,0.12194257355547679,0.5633802816901409,entropy
guo_readmission,0.2,0.19999999999999996,2760,0.2,0.9508771929824561,0.04912280701754386,0.8,entropy
guo_readmission,0.3,0.30000000000000004,2415,0.03731343283582089,0.9921087242437527,0.00789127575624726,0.9626865671641791,entropy
guo_readmission,0.4,0.4,2070,0.0,0.9989827060020345,0.001017293997965412,1.0,entropy
guo_readmission,0.5,0.5,1725,0.0,0.9993939393939394,0.0006060606060606061,1.0,entropy
lab_thrombocytopenia,0.0,0.0,79763,0.680839044964977,0.8308744761224605,0.1691255238775395,0.31916095503502295,entropy
lab_thrombocytopenia,0.05,0.05001065657008885,75774,0.6549440605462323,0.8560879872527302,0.14391201274726984,0.34505593945376767,entropy
lab_thrombocytopenia,0.1,0.10000877599889668,71786,0.6329176386147497,0.8817230371358145,0.11827696286418556,0.3670823613852503,entropy
lab_thrombocytopenia,0.2,0.20000501485651245,63810,0.6013918109726493,0.9286550482627615,0.07134495173723852,0.3986081890273507,entropy
lab_thrombocytopenia,0.3,0.3000012537141281,55834,0.5925362270892609,0.9605363326047985,0.03946366739520149,0.4074637729107391,entropy
lab_thrombocytopenia,0.4,0.4000100297130248,47857,0.5983912430549797,0.9762556567406,0.023744343259399968,0.4016087569450203,entropy
lab_thrombocytopenia,0.5,0.5000062685706406,39881,0.6119594233849439,0.9838445405688819,0.016155459431118104,0.38804057661505603,entropy
lab_anemia,0.0,0.0,82131,0.940258451131413,0.7772087991345114,0.22279120086548865,0.05974154886858697,entropy
lab_anemia,0.05,0.05000547905175878,78024,0.9487346241034598,0.7557630339585227,0.24423696604147732,0.05126537589654019,entropy
lab_anemia,0.1,0.10001095810351757,73917,0.9579797065369092,0.7380713089255803,0.26192869107441974,0.042020293463090795,entropy
lab_anemia,0.2,0.20000974053646003,65704,0.9768584001257269,0.7147297297297297,0.28527027027027024,0.023141599874273142,entropy
lab_anemia,0.3,0.3000085229694025,57491,0.9926733045275221,0.7179674457429048,0.28203255425709517,0.007326695472477926,entropy
lab_anemia,0.4,0.4000073054023451,49278,0.9985681167325787,0.7316287878787879,0.2683712121212121,0.0014318832674212465,entropy
lab_anemia,0.5,0.5000060878352875,41065,0.9990728579154755,0.7321109123434705,0.2678890876565295,0.0009271420845244533,entropy
new_hyperlipidemia,0.0,0.0,2116,0.5271317829457365,0.7174381054897739,0.28256189451022606,0.4728682170542636,entropy
new_hyperlipidemia,0.05,0.05009451795841213,2010,0.4895397489539749,0.7526821005081875,0.24731789949181254,0.5104602510460251,entropy
new_hyperlipidemia,0.1,0.10018903591682415,1904,0.4218009478672986,0.7867690490253987,0.2132309509746013,0.5781990521327014,entropy
new_hyperlipidemia,0.2,0.20037807183364842,1692,0.2874251497005988,0.8642622950819672,0.13573770491803278,0.7125748502994012,entropy
new_hyperlipidemia,0.3,0.30009451795841213,1481,0.15384615384615385,0.9326424870466321,0.06735751295336788,0.8461538461538461,entropy
new_hyperlipidemia,0.4,0.4002835538752363,1269,0.10810810810810811,0.9818652849740933,0.018134715025906734,0.8918918918918919,entropy
new_hyperlipidemia,0.5,0.5,1058,0.06741573033707865,0.9969040247678018,0.0030959752321981426,0.9325842696629213,entropy
new_acutemi,0.0,0.0,3354,0.4656084656084656,0.758609794628752,0.24139020537124803,0.5343915343915344,entropy
new_acutemi,0.05,0.05008944543828264,3186,0.3765432098765432,0.7939814814814815,0.20601851851851852,0.6234567901234568,entropy
new_acutemi,0.1,0.10017889087656529,3018,0.3221476510067114,0.8368769606134542,0.16312303938654585,0.6778523489932886,entropy
new_acutemi,0.2,0.20005963029218843,2683,0.15254237288135594,0.9309941520467836,0.06900584795321638,0.847457627118644,entropy
new_acutemi,0.3,0.3002385211687537,2347,0.0,0.9862649534780682,0.013735046521931768,1.0,entropy
new_acutemi,0.4,0.40011926058437686,2012,0.0,0.9979349509550852,0.002065049044914817,1.0,entropy
new_acutemi,0.5,0.5,1677,0.0,1.0,0.0,1.0,entropy
guo_los,0.0,0.0,3457,0.8354430379746836,0.6572642967542504,0.3427357032457496,0.16455696202531644,entropy
guo_los,0.05,0.05004339022273652,3284,0.8353510895883777,0.6729048006509357,0.3270951993490643,0.16464891041162227,entropy
guo_los,0.1,0.10008678044547292,3111,0.8326898326898327,0.6842330762639246,0.3157669237360754,0.16731016731016732,entropy
guo_los,0.2,0.20017356089094596,2765,0.8455772113943029,0.7130600571973308,0.2869399428026692,0.15442278860569716,entropy
guo_los,0.3,0.3002603413364189,2419,0.845360824742268,0.7419706042460533,0.2580293957539467,0.15463917525773196,entropy
guo_los,0.4,0.4000578536303153,2074,0.8489795918367347,0.773989898989899,0.22601010101010102,0.1510204081632653,entropy
guo_los,0.5,0.5001446340757882,1728,0.8596938775510204,0.8143712574850299,0.18562874251497005,0.14030612244897958,entropy
guo_icu,0.0,0.0,3215,0.6518518518518519,0.8003246753246753,0.19967532467532467,0.34814814814814815,entropy
guo_icu,0.05,0.05007776049766721,3054,0.5607476635514018,0.836443841194435,0.16355615880556498,0.4392523364485981,entropy
guo_icu,0.1,0.10015552099533442,2893,0.5,0.8803143979992855,0.11968560200071454,0.5,entropy
guo_icu,0.2,0.19999999999999996,2572,0.4430379746835443,0.9618933012434817,0.03810669875651825,0.5569620253164557,entropy
guo_icu,0.3,0.3001555209953344,2250,0.4230769230769231,0.9931756141947224,0.006824385805277525,0.5769230769230769,entropy
guo_icu,0.4,0.4,1929,0.4,0.9978880675818373,0.0021119324181626186,0.6,entropy
guo_icu,0.5,0.5001555209953343,1607,0.3793103448275862,1.0,0.0,0.6206896551724138,entropy
new_pancan,0.0,0.0,3434,0.5777777777777777,0.8699605941194302,0.13003940588056986,0.4222222222222222,entropy
new_pancan,0.05,0.05008736167734418,3262,0.3595505617977528,0.9045067759218405,0.09549322407815947,0.6404494382022472,entropy
new_pancan,0.1,0.10017472335468836,3090,0.2191780821917808,0.951276102088167,0.048723897911832945,0.7808219178082192,entropy
new_pancan,0.2,0.20005824111822945,2747,0.0,0.9985218033998522,0.0014781966001478197,1.0,entropy
new_pancan,0.3,0.3002329644729179,2403,0.0,1.0,0.0,1.0,entropy
new_pancan,0.4,0.4001164822364589,2060,0.0,1.0,0.0,1.0,entropy
new_pancan,0.5,0.5,1717,0.0,1.0,0.0,1.0,entropy
new_lupus,0.0,0.0,3464,0.4,0.8772499262319268,0.12275007376807318,0.6,entropy
new_lupus,0.05,0.050230946882217076,3290,0.23728813559322035,0.9201485608170845,0.07985143918291551,0.7627118644067796,entropy
new_lupus,0.1,0.1001732101616628,3117,0.1509433962264151,0.9693211488250653,0.030678851174934726,0.8490566037735849,entropy
new_lupus,0.2,0.20005773672055427,2771,0.0,0.9996336996336996,0.0003663003663003663,1.0,entropy
new_lupus,0.3,0.3002309468822171,2424,0.0,1.0,0.0,1.0,entropy
new_lupus,0.4,0.40011547344110854,2078,0.0,1.0,0.0,1.0,entropy
new_lupus,0.5,0.5,1732,0.0,1.0,0.0,1.0,entropy
new_celiac,0.0,0.0,3458,0.171875,0.8400117855038303,0.1599882144961697,0.828125,entropy
new_celiac,0.05,0.05002891844997104,3285,0.08620689655172414,0.8834831112488379,0.11651688875116208,0.9137931034482759,entropy
new_celiac,0.1,0.10005783689994219,3112,0.07017543859649122,0.9328968903436988,0.06710310965630115,0.9298245614035088,entropy
new_celiac,0.2,0.20011567379988437,2766,0.0,0.9996322177271055,0.0003677822728944465,1.0,entropy
new_celiac,0.3,0.30017351069982645,2420,0.0,1.0,0.0,1.0,entropy
new_celiac,0.4,0.40023134759976864,2074,0.0,1.0,0.0,1.0,entropy
new_celiac,0.5,0.5,1729,0.0,1.0,0.0,1.0,entropy
