task_name,threshold_mean_preds,ci_width,n_test,n_confident,uauc,roc_auc_confident,ar_uauc,tpr,tnr,fnr,fpr,positive_abstain_rate,negative_abstain_rate,overall_abstain_rate,abstained_true_positives,abstained_true_negatives
guo_icu,0.059063863,0.0,3215,3215,0.7988696488696488,0.798869648869649,0.0,0.5851851851851851,0.8467532467532467,0.4148148148148148,0.15324675324675324,0.0,0.0,0.0,0,0
guo_icu,0.059063863,0.5,3215,2988,0.8332673667315414,0.807372931745023,0.11893458393458393,0.5630252100840336,0.8884628790519344,0.4369747899159664,0.11153712094806553,0.11851851851851852,0.0685064935064935,0.07060653188180405,16,211
guo_icu,0.059063863,0.6,3215,2939,0.8413750095235946,0.807402577239559,0.1477080327080327,0.5701754385964912,0.8920353982300885,0.4298245614035088,0.1079646017699115,0.15555555555555556,0.08279220779220779,0.08584758942457232,21,255
guo_icu,0.059063863,0.7,3215,2872,0.8505530879149629,0.8097360279112632,0.18186387686387687,0.5727272727272728,0.8975380159304851,0.42727272727272725,0.10246198406951484,0.18518518518518517,0.10324675324675325,0.10668740279937791,25,318
guo_icu,0.059063863,0.8,3215,2796,0.861793379568513,0.8115057245492029,0.22391053391053392,0.580952380952381,0.9048680787811223,0.41904761904761906,0.09513192121887774,0.2222222222222222,0.1262987012987013,0.13032659409020217,30,389
guo_icu,0.059063863,0.9,3215,2686,0.8776643417904916,0.8143631912476134,0.2862193362193362,0.6060606060606061,0.9114804793196754,0.3939393939393939,0.0885195206803247,0.26666666666666666,0.16006493506493508,0.1645412130637636,36,493
guo_icu,0.059063863,0.95,3215,2586,0.8903913452698062,0.8117343304843304,0.3381938431938432,0.6111111111111112,0.9202724358974359,0.3888888888888889,0.0797275641025641,0.3333333333333333,0.18961038961038962,0.19564541213063763,45,584
new_pancan,0.024216019,0.0,3434,3434,0.7912296655552188,0.7912296655552188,0.0,0.6370370370370371,0.858441952106699,0.362962962962963,0.141558047893301,0.0,0.0,0.0,0,0
new_pancan,0.024216019,0.5,3434,3192,0.830326677536817,0.7885941981885235,0.1379520168850269,0.6086956521739131,0.8921026974325642,0.391304347826087,0.10789730256743582,0.14814814814814814,0.06729311912700818,0.07047175305765871,20,222
new_pancan,0.024216019,0.6,3434,3143,0.8394438209253025,0.7884096479238347,0.17174901485298574,0.6160714285714286,0.8964038271197624,0.38392857142857145,0.10359617288023755,0.17037037037037037,0.08123673840557745,0.08474082702387886,23,268
new_pancan,0.024216019,0.7,3434,3086,0.8500358459647686,0.7886333449411852,0.21075073254521573,0.6146788990825688,0.8995633187772926,0.3853211009174312,0.10043668122270742,0.1925925925925926,0.09760533494998484,0.10133954571927781,26,322
